"Intent,""Year"",""Age Group"",""Sex"",""Deaths"",""Population"",""Crude Rate"",""Age-Adjusted Rate"",""Years of Potential Life Lost"""
"Unintentional,""2018"",""65 to 69"",""Males"",""171"",""180,737"",""94.61"",""--"",""0"""
"Unintentional,""2018"",""65 to 69"",""Females"",""65"",""208,318"",""31.20"",""--"",""0"""
"Unintentional,""2018"",""70 to 74"",""Males"",""150"",""158,201"",""94.82"",""--"",""0"""
"Unintentional,""2018"",""70 to 74"",""Females"",""80"",""178,478"",""44.82"",""--"",""0"""
"Unintentional,""2018"",""75 to 79"",""Males"",""128"",""111,602"",""114.69"",""--"",""0"""
"Unintentional,""2018"",""75 to 79"",""Females"",""79"",""127,735"",""61.85"",""--"",""0"""
"Unintentional,""2018"",""80 to 84"",""Males"",""128"",""70,050"",""182.73"",""--"",""0"""
"Unintentional,""2018"",""80 to 84"",""Females"",""106"",""80,665"",""131.41"",""--"",""0"""
"Unintentional,""2018"",""85+"",""Males"",""241"",""59,243"",""406.80"",""--"",""0"""
"Unintentional,""2018"",""85+"",""Females"",""375"",""84,024"",""446.30"",""--"",""0"""
"Homicide,""2023"",""0 to 4"",""Males"",""--"",""201,052"",""--"",""--"",""--"""
"Homicide,""2023"",""0 to 4"",""Females"",""--"",""192,479"",""--"",""--"",""--"""
"Homicide,""2023"",""5 to 9"",""Males"",""--"",""222,723"",""--"",""--"",""--"""
"Homicide,""2023"",""5 to 9"",""Females"",""--"",""213,276"",""--"",""--"",""--"""
"Homicide,""2023"",""10 to 14"",""Males"",""--"",""232,741"",""--"",""--"",""--"""
"Homicide,""2023"",""10 to 14"",""Females"",""--"",""223,348"",""--"",""--"",""--"""
"Homicide,""2023"",""15 to 19"",""Males"",""59"",""255,240"",""23.12"",""--"",""2,811"""
"Homicide,""2023"",""15 to 19"",""Females"",""11**"",""241,446"",""4.56**"",""--"",""525"""
"Homicide,""2023"",""20 to 24"",""Males"",""46"",""260,351"",""17.67"",""--"",""1,976"""
"Homicide,""2023"",""20 to 24"",""Females"",""--"",""244,777"",""--"",""--"",""--"""
"Homicide,""2023"",""25 to 29"",""Males"",""43"",""262,910"",""16.36"",""--"",""1,627"""
"Homicide,""2023"",""25 to 29"",""Females"",""10**"",""245,200"",""4.08**"",""--"",""382"""
"Homicide,""2023"",""30 to 34"",""Males"",""67"",""267,887"",""25.01"",""--"",""2,235"""
"Homicide,""2023"",""30 to 34"",""Females"",""12**"",""251,032"",""4.78**"",""--"",""397"""
"Homicide,""2023"",""35 to 39"",""Males"",""42"",""247,289"",""16.98"",""--"",""1,189"""
"Homicide,""2023"",""35 to 39"",""Females"",""15**"",""231,656"",""6.48**"",""--"",""425"""
"Homicide,""2023"",""40 to 44"",""Males"",""49"",""236,928"",""20.68"",""--"",""1,140"""
"Homicide,""2023"",""40 to 44"",""Females"",""10**"",""228,004"",""4.39**"",""--"",""230"""
"Homicide,""2023"",""45 to 49"",""Males"",""24"",""212,106"",""11.32"",""--"",""426"""
"Homicide,""2023"",""45 to 49"",""Females"",""12**"",""210,611"",""5.70**"",""--"",""218"""
"Homicide,""2023"",""50 to 54"",""Males"",""24"",""217,371"",""11.04"",""--"",""314"""
"Homicide,""2023"",""50 to 54"",""Females"",""--"",""218,820"",""--"",""--"",""--"""
"Homicide,""2023"",""55 to 59"",""Males"",""22"",""209,587"",""10.50"",""--"",""171"""
"Homicide,""2023"",""55 to 59"",""Females"",""--"",""217,192"",""--"",""--"",""--"""
"Homicide,""2023"",""60 to 64"",""Males"",""17**"",""218,673"",""7.77**"",""--"",""62"""
"Homicide,""2023"",""60 to 64"",""Females"",""--"",""234,126"",""--"",""--"",""--"""
"Homicide,""2023"",""65 to 69"",""Males"",""--"",""202,320"",""--"",""--"",""--"""
"Homicide,""2023"",""65 to 69"",""Females"",""--"",""227,553"",""--"",""--"",""--"""
"Homicide,""2023"",""70 to 74"",""Males"",""--"",""173,713"",""--"",""--"",""--"""
"Homicide,""2023"",""70 to 74"",""Females"",""--"",""201,350"",""--"",""--"",""--"""
"Homicide,""2023"",""75 to 79"",""Males"",""--"",""138,340"",""--"",""--"",""--"""
"Homicide,""2023"",""75 to 79"",""Females"",""--"",""158,362"",""--"",""--"",""--"""
"Homicide,""2023"",""80 to 84"",""Males"",""--"",""84,358"",""--"",""--"",""--"""
"Homicide,""2023"",""80 to 84"",""Females"",""--"",""99,398"",""--"",""--"",""--"""
"Homicide,""2023"",""85+"",""Males"",""--"",""64,140"",""--"",""--"",""--"""
"Homicide,""2023"",""85+"",""Females"",""--"",""84,985"",""--"",""--"",""--"""
"Homicide,""2022"",""0 to 4"",""Males"",""--"",""202,080"",""--"",""--"",""--"""
"Homicide,""2022"",""0 to 4"",""Females"",""--"",""193,928"",""--"",""--"",""--"""
"Homicide,""2022"",""5 to 9"",""Males"",""--"",""224,935"",""--"",""--"",""--"""
"Homicide,""2022"",""5 to 9"",""Females"",""--"",""215,504"",""--"",""--"",""--"""
"Homicide,""2022"",""10 to 14"",""Males"",""--"",""237,610"",""--"",""--"",""--"""
"Homicide,""2022"",""10 to 14"",""Females"",""--"",""227,292"",""--"",""--"",""--"""
"Homicide,""2022"",""15 to 19"",""Males"",""55"",""251,076"",""21.91"",""--"",""2,613"""
"Homicide,""2022"",""15 to 19"",""Females"",""16**"",""237,829"",""6.73**"",""--"",""755"""
"Homicide,""2022"",""20 to 24"",""Males"",""65"",""257,155"",""25.28"",""--"",""2,807"""
"Homicide,""2022"",""20 to 24"",""Females"",""--"",""241,970"",""--"",""--"",""--"""
"Homicide,""2022"",""25 to 29"",""Males"",""62"",""261,684"",""23.69"",""--"",""2,363"""
"Homicide,""2022"",""25 to 29"",""Females"",""13**"",""243,917"",""5.33**"",""--"",""485"""
"Homicide,""2022"",""30 to 34"",""Males"",""65"",""263,709"",""24.65"",""--"",""2,153"""
"Homicide,""2022"",""30 to 34"",""Females"",""10**"",""247,826"",""4.04**"",""--"",""334"""
"Homicide,""2022"",""35 to 39"",""Males"",""60"",""244,550"",""24.54"",""--"",""1,671"""
"Homicide,""2022"",""35 to 39"",""Females"",""16**"",""229,345"",""6.98**"",""--"",""447"""
"Homicide,""2022"",""40 to 44"",""Males"",""52"",""231,833"",""22.43"",""--"",""1,191"""
"Homicide,""2022"",""40 to 44"",""Females"",""17**"",""223,985"",""7.59**"",""--"",""390"""
"Homicide,""2022"",""45 to 49"",""Males"",""46"",""210,329"",""21.87"",""--"",""825"""
"Homicide,""2022"",""45 to 49"",""Females"",""--"",""208,994"",""--"",""--"",""--"""
"Homicide,""2022"",""50 to 54"",""Males"",""32"",""217,356"",""14.72"",""--"",""429"""
"Homicide,""2022"",""50 to 54"",""Females"",""--"",""218,221"",""--"",""--"",""--"""
"Homicide,""2022"",""55 to 59"",""Males"",""21"",""211,883"",""9.91"",""--"",""164"""
"Homicide,""2022"",""55 to 59"",""Females"",""--"",""220,341"",""--"",""--"",""--"""
"Homicide,""2022"",""60 to 64"",""Males"",""14**"",""217,501"",""6.44**"",""--"",""46"""
"Homicide,""2022"",""60 to 64"",""Females"",""--"",""233,666"",""--"",""--"",""--"""
"Homicide,""2022"",""65 to 69"",""Males"",""--"",""198,297"",""--"",""--"",""--"""
"Homicide,""2022"",""65 to 69"",""Females"",""--"",""223,871"",""--"",""--"",""--"""
"Homicide,""2022"",""70 to 74"",""Males"",""--"",""172,953"",""--"",""--"",""--"""
"Homicide,""2022"",""70 to 74"",""Females"",""--"",""198,885"",""--"",""--"",""--"""
"Homicide,""2022"",""75 to 79"",""Males"",""--"",""133,042"",""--"",""--"",""--"""
"Homicide,""2022"",""75 to 79"",""Females"",""--"",""151,118"",""--"",""--"",""--"""
"Homicide,""2022"",""80 to 84"",""Males"",""--"",""78,392"",""--"",""--"",""--"""
"Homicide,""2022"",""80 to 84"",""Females"",""--"",""92,190"",""--"",""--"",""--"""
"Homicide,""2022"",""85+"",""Males"",""--"",""60,517"",""--"",""--"",""--"""
"Homicide,""2022"",""85+"",""Females"",""--"",""81,900"",""--"",""--"",""--"""
"Homicide,""2021"",""0 to 4"",""Males"",""--"",""202,601"",""--"",""--"",""--"""
"Homicide,""2021"",""0 to 4"",""Females"",""--"",""194,783"",""--"",""--"",""--"""
"Homicide,""2021"",""5 to 9"",""Males"",""--"",""225,260"",""--"",""--"",""--"""
"Homicide,""2021"",""5 to 9"",""Females"",""--"",""215,472"",""--"",""--"",""--"""
"Homicide,""2021"",""10 to 14"",""Males"",""--"",""241,435"",""--"",""--"",""--"""
"Homicide,""2021"",""15 to 19"",""Males"",""57"",""243,262"",""23.43"",""--"",""2,701"""
"Homicide,""2021"",""15 to 19"",""Females"",""--"",""229,936"",""--"",""--"",""--"""
"Homicide,""2021"",""20 to 24"",""Males"",""62"",""252,146"",""24.59"",""--"",""2,669"""
"Homicide,""2021"",""20 to 24"",""Females"",""13**"",""236,691"",""5.49**"",""--"",""562"""
"Homicide,""2021"",""25 to 29"",""Males"",""65"",""259,657"",""25.03"",""--"",""2,455"""
"Homicide,""2021"",""25 to 29"",""Females"",""16**"",""241,898"",""6.61**"",""--"",""601"""
"Homicide,""2021"",""30 to 34"",""Males"",""67"",""257,323"",""26.04"",""--"",""2,233"""
"Homicide,""2021"",""30 to 34"",""Females"",""14**"",""240,373"",""5.82**"",""--"",""455"""
"Homicide,""2021"",""35 to 39"",""Males"",""52"",""241,963"",""21.49"",""--"",""1,459"""
"Homicide,""2021"",""35 to 39"",""Females"",""11**"",""227,373"",""4.84**"",""--"",""301"""
"Homicide,""2021"",""40 to 44"",""Males"",""40"",""226,049"",""17.70"",""--"",""935"""
"Homicide,""2021"",""40 to 44"",""Females"",""--"",""218,700"",""--"",""--"",""--"""
"Homicide,""2021"",""45 to 49"",""Males"",""29"",""210,099"",""13.80"",""--"",""528"""
"Homicide,""2021"",""45 to 49"",""Females"",""--"",""208,465"",""--"",""--"",""--"""
"Homicide,""2021"",""50 to 54"",""Males"",""27"",""215,318"",""12.54"",""--"",""357"""
"Homicide,""2021"",""50 to 54"",""Females"",""--"",""215,251"",""--"",""--"",""--"""
"Homicide,""2021"",""55 to 59"",""Males"",""16**"",""215,129"",""7.44**"",""--"",""134"""
"Homicide,""2021"",""55 to 59"",""Females"",""--"",""223,499"",""--"",""--"",""--"""
"Homicide,""2021"",""60 to 64"",""Males"",""15**"",""214,782"",""6.98**"",""--"",""51"""
"Homicide,""2021"",""60 to 64"",""Females"",""--"",""232,270"",""--"",""--"",""--"""
"Homicide,""2021"",""65 to 69"",""Males"",""10**"",""193,654"",""5.16**"",""--"",""0"""
"Homicide,""2021"",""65 to 69"",""Females"",""--"",""219,101"",""--"",""--"",""--"""
"Homicide,""2021"",""70 to 74"",""Males"",""--"",""177,237"",""--"",""--"",""--"""
"Homicide,""2021"",""70 to 74"",""Females"",""--"",""200,244"",""--"",""--"",""--"""
"Homicide,""2021"",""75 to 79"",""Males"",""--"",""121,258"",""--"",""--"",""--"""
"Homicide,""2021"",""80 to 84"",""Males"",""--"",""75,231"",""--"",""--"",""--"""
"Homicide,""2021"",""80 to 84"",""Females"",""--"",""87,616"",""--"",""--"",""--"""
"Homicide,""2021"",""85+"",""Males"",""--"",""58,688"",""--"",""--"",""--"""
"Homicide,""2021"",""85+"",""Females"",""--"",""80,781"",""--"",""--"",""--"""
"Homicide,""2020"",""0 to 4"",""Males"",""--"",""206,040"",""--"",""--"",""--"""
"Homicide,""2020"",""0 to 4"",""Females"",""--"",""197,456"",""--"",""--"",""--"""
"Homicide,""2020"",""5 to 9"",""Males"",""--"",""224,138"",""--"",""--"",""--"""
"Homicide,""2020"",""5 to 9"",""Females"",""--"",""214,736"",""--"",""--"",""--"""
"Homicide,""2020"",""10 to 14"",""Males"",""--"",""243,583"",""--"",""--"",""--"""
"Homicide,""2020"",""10 to 14"",""Females"",""--"",""232,926"",""--"",""--"",""--"""
"Homicide,""2020"",""15 to 19"",""Males"",""41"",""242,690"",""16.89"",""--"",""1,958"""
"Homicide,""2020"",""15 to 19"",""Females"",""--"",""230,219"",""--"",""--"",""--"""
"Homicide,""2020"",""20 to 24"",""Males"",""48"",""249,270"",""19.26"",""--"",""2,073"""
"Homicide,""2020"",""20 to 24"",""Females"",""--"",""233,315"",""--"",""--"",""--"""
"Homicide,""2020"",""25 to 29"",""Males"",""53"",""258,627"",""20.49"",""--"",""2,000"""
"Homicide,""2020"",""25 to 29"",""Females"",""15**"",""240,805"",""6.23**"",""--"",""562"""
"Homicide,""2020"",""30 to 34"",""Males"",""59"",""249,591"",""23.64"",""--"",""1,977"""
"Homicide,""2020"",""30 to 34"",""Females"",""15**"",""232,534"",""6.45**"",""--"",""486"""
"Homicide,""2020"",""35 to 39"",""Males"",""57"",""238,354"",""23.91"",""--"",""1,608"""
"Homicide,""2020"",""35 to 39"",""Females"",""11**"",""224,491"",""4.90**"",""--"",""299"""
"Homicide,""2020"",""40 to 44"",""Males"",""29"",""219,479"",""13.21"",""--"",""672"""
"Homicide,""2020"",""40 to 44"",""Females"",""--"",""212,549"",""--"",""--"",""--"""
"Homicide,""2020"",""45 to 49"",""Males"",""35"",""213,312"",""16.41"",""--"",""621"""
"Homicide,""2020"",""45 to 49"",""Females"",""--"",""210,619"",""--"",""--"",""--"""
"Homicide,""2020"",""50 to 54"",""Males"",""28"",""210,008"",""13.33"",""--"",""370"""
"Homicide,""2020"",""50 to 54"",""Females"",""11**"",""209,634"",""5.25**"",""--"",""144"""
"Homicide,""2020"",""55 to 59"",""Males"",""14**"",""217,440"",""6.44**"",""--"",""114"""
"Homicide,""2020"",""55 to 59"",""Females"",""--"",""225,647"",""--"",""--"",""--"""
"Homicide,""2020"",""60 to 64"",""Males"",""15**"",""209,681"",""7.15**"",""--"",""40"""
"Homicide,""2020"",""60 to 64"",""Females"",""--"",""227,980"",""--"",""--"",""--"""
"Homicide,""2020"",""65 to 69"",""Males"",""12**"",""189,583"",""6.33**"",""--"",""0"""
"Homicide,""2020"",""65 to 69"",""Females"",""--"",""214,656"",""--"",""--"",""--"""
"Homicide,""2020"",""70 to 74"",""Males"",""--"",""170,973"",""--"",""--"",""--"""
"Homicide,""2020"",""70 to 74"",""Females"",""--"",""191,180"",""--"",""--"",""--"""
"Homicide,""2020"",""75 to 79"",""Males"",""--"",""118,274"",""--"",""--"",""--"""
"Homicide,""2020"",""75 to 79"",""Females"",""--"",""133,688"",""--"",""--"",""--"""
"Homicide,""2020"",""80 to 84"",""Males"",""--"",""72,644"",""--"",""--"",""--"""
"Homicide,""2020"",""80 to 84"",""Females"",""--"",""83,743"",""--"",""--"",""--"""
"Homicide,""2020"",""85+"",""Males"",""--"",""56,791"",""--"",""--"",""--"""
"Homicide,""2019"",""0 to 4"",""Males"",""--"",""218,959"",""--"",""--"",""--"""
"Homicide,""2019"",""0 to 4"",""Females"",""--"",""210,151"",""--"",""--"",""--"""
"Homicide,""2019"",""5 to 9"",""Males"",""--"",""231,541"",""--"",""--"",""--"""
"Homicide,""2019"",""5 to 9"",""Females"",""--"",""222,477"",""--"",""--"",""--"""
"Homicide,""2019"",""10 to 14"",""Males"",""--"",""243,657"",""--"",""--"",""--"""
"Homicide,""2019"",""10 to 14"",""Females"",""--"",""234,567"",""--"",""--"",""--"""
"Homicide,""2019"",""15 to 19"",""Males"",""37"",""245,440"",""15.08"",""--"",""1,750"""
"Homicide,""2019"",""15 to 19"",""Females"",""--"",""234,125"",""--"",""--"",""--"""
"Homicide,""2019"",""20 to 24"",""Males"",""42"",""257,034"",""16.34"",""--"",""1,779"""
"Homicide,""2019"",""20 to 24"",""Females"",""--"",""239,926"",""--"",""--"",""--"""
"Homicide,""2019"",""25 to 29"",""Males"",""50"",""274,139"",""18.24"",""--"",""1,909"""
"Homicide,""2019"",""25 to 29"",""Females"",""--"",""253,106"",""--"",""--"",""--"""
"Homicide,""2019"",""30 to 34"",""Males"",""38"",""249,827"",""15.21"",""--"",""1,242"""
"Homicide,""2019"",""30 to 34"",""Females"",""13**"",""232,649"",""5.59**"",""--"",""422"""
"Homicide,""2019"",""35 to 39"",""Males"",""30"",""238,495"",""12.58"",""--"",""837"""
"Homicide,""2019"",""35 to 39"",""Females"",""11**"",""229,018"",""4.80**"",""--"",""306"""
"Homicide,""2019"",""40 to 44"",""Males"",""22"",""215,569"",""10.21"",""--"",""506"""
"Homicide,""2019"",""40 to 44"",""Females"",""--"",""213,403"",""--"",""--"",""--"""
"Homicide,""2019"",""45 to 49"",""Males"",""22"",""215,421"",""10.21"",""--"",""408"""
"Homicide,""2019"",""45 to 49"",""Females"",""--"",""217,630"",""--"",""--"",""--"""
"Homicide,""2019"",""50 to 54"",""Males"",""15**"",""206,772"",""7.25**"",""--"",""194"""
"Homicide,""2019"",""50 to 54"",""Females"",""--"",""211,827"",""--"",""--"",""--"""
"Homicide,""2019"",""55 to 59"",""Males"",""19**"",""216,293"",""8.78**"",""--"",""154"""
"Homicide,""2019"",""55 to 59"",""Females"",""--"",""230,465"",""--"",""--"",""--"""
"Homicide,""2019"",""60 to 64"",""Males"",""11**"",""204,086"",""5.39**"",""--"",""35"""
"Homicide,""2019"",""60 to 64"",""Females"",""--"",""229,478"",""--"",""--"",""--"""
"Homicide,""2019"",""65 to 69"",""Males"",""--"",""184,808"",""--"",""--"",""--"""
"Homicide,""2019"",""65 to 69"",""Females"",""--"",""214,430"",""--"",""--"",""--"""
"Homicide,""2019"",""70 to 74"",""Males"",""--"",""166,440"",""--"",""--"",""--"""
"Homicide,""2019"",""70 to 74"",""Females"",""--"",""188,636"",""--"",""--"",""--"""
"Homicide,""2019"",""75 to 79"",""Males"",""--"",""118,458"",""--"",""--"",""--"""
"Homicide,""2019"",""75 to 79"",""Females"",""--"",""135,655"",""--"",""--"",""--"""
"Homicide,""2019"",""80 to 84"",""Males"",""--"",""74,207"",""--"",""--"",""--"""
"Homicide,""2019"",""80 to 84"",""Females"",""--"",""85,411"",""--"",""--"",""--"""
"Homicide,""2019"",""85+"",""Males"",""--"",""61,656"",""--"",""--"",""--"""
"Homicide,""2019"",""85+"",""Females"",""--"",""86,087"",""--"",""--"",""--"""
"Homicide,""2018"",""0 to 4"",""Males"",""--"",""220,397"",""--"",""--"",""--"""
"Homicide,""2018"",""0 to 4"",""Females"",""--"",""211,888"",""--"",""--"",""--"""
"Homicide,""2018"",""10 to 14"",""Males"",""--"",""242,809"",""--"",""--"",""--"""
"Homicide,""2018"",""10 to 14"",""Females"",""--"",""233,681"",""--"",""--"",""--"""
"Homicide,""2018"",""15 to 19"",""Males"",""21"",""242,386"",""8.66"",""--"",""994"""
"Homicide,""2018"",""15 to 19"",""Females"",""--"",""231,555"",""--"",""--"",""--"""
"Homicide,""2018"",""20 to 24"",""Males"",""56"",""256,027"",""21.87"",""--"",""2,393"""
"Homicide,""2018"",""20 to 24"",""Females"",""16**"",""236,402"",""6.77**"",""--"",""687"""
"Homicide,""2018"",""25 to 29"",""Males"",""54"",""268,889"",""20.08"",""--"",""2,053"""
"Homicide,""2018"",""25 to 29"",""Females"",""--"",""248,869"",""--"",""--"",""--"""
"Homicide,""2018"",""30 to 34"",""Males"",""46"",""242,040"",""19.01"",""--"",""1,522"""
"Homicide,""2018"",""30 to 34"",""Females"",""--"",""225,892"",""--"",""--"",""--"""
"Homicide,""2018"",""35 to 39"",""Males"",""35"",""233,543"",""14.99"",""--"",""979"""
"Homicide,""2018"",""35 to 39"",""Females"",""--"",""224,917"",""--"",""--"",""--"""
"Homicide,""2018"",""40 to 44"",""Males"",""23"",""211,453"",""10.88"",""--"",""525"""
"Homicide,""2018"",""40 to 44"",""Females"",""--"",""209,774"",""--"",""--"",""--"""
"Homicide,""2018"",""45 to 49"",""Males"",""28"",""214,908"",""13.03"",""--"",""506"""
"Homicide,""2018"",""45 to 49"",""Females"",""--"",""216,204"",""--"",""--"",""--"""
"Homicide,""2018"",""50 to 54"",""Males"",""24"",""205,773"",""11.66"",""--"",""320"""
"Homicide,""2018"",""50 to 54"",""Females"",""--"",""212,183"",""--"",""--"",""--"""
"Homicide,""2018"",""55 to 59"",""Males"",""13**"",""213,445"",""6.09**"",""--"",""107"""
"Homicide,""2018"",""60 to 64"",""Males"",""--"",""198,721"",""--"",""--"",""--"""
"Homicide,""2018"",""60 to 64"",""Females"",""--"",""224,349"",""--"",""--"",""--"""
"Homicide,""2018"",""65 to 69"",""Males"",""11**"",""180,737"",""6.09**"",""--"",""0"""
"Homicide,""2018"",""65 to 69"",""Females"",""--"",""208,318"",""--"",""--"",""--"""
"Homicide,""2018"",""70 to 74"",""Males"",""--"",""158,201"",""--"",""--"",""--"""
"Homicide,""2018"",""70 to 74"",""Females"",""--"",""178,478"",""--"",""--"",""--"""
"Homicide,""2018"",""75 to 79"",""Males"",""--"",""111,602"",""--"",""--"",""--"""
"Homicide,""2018"",""75 to 79"",""Females"",""--"",""127,735"",""--"",""--"",""--"""
"Homicide,""2018"",""80 to 84"",""Males"",""--"",""70,050"",""--"",""--"",""--"""
"Homicide,""2018"",""80 to 84"",""Females"",""--"",""80,665"",""--"",""--"",""--"""
"Homicide,""2018"",""85+"",""Males"",""--"",""59,243"",""--"",""--"",""--"""
"Homicide,""2018"",""85+"",""Females"",""--"",""84,024"",""--"",""--"",""--"""
"Legal Intervention,""2023"",""15 to 19"",""Males"",""--"",""255,240"",""--"",""--"",""--"""
"Legal Intervention,""2023"",""20 to 24"",""Males"",""--"",""260,351"",""--"",""--"",""--"""
"Legal Intervention,""2023"",""25 to 29"",""Males"",""--"",""262,910"",""--"",""--"",""--"""
"Legal Intervention,""2023"",""30 to 34"",""Males"",""--"",""267,887"",""--"",""--"",""--"""
"Legal Intervention,""2023"",""35 to 39"",""Males"",""--"",""247,289"",""--"",""--"",""--"""
"Legal Intervention,""2023"",""40 to 44"",""Males"",""--"",""236,928"",""--"",""--"",""--"""
"Legal Intervention,""2023"",""45 to 49"",""Males"",""--"",""212,106"",""--"",""--"",""--"""
